,filename,cell_index,cell_type,slide_type,n_lines,cell_text
895,7_neural_networks_backpropagation.ipynb,106,code,-,14,"t = r""$t$""	x = r""$x(t)$""	y = r""$y(t)$""	exp = r""$\exp$""	mul = r""$\times$""		connections = [	(t, x, t, r""$\dfrac{d x}{d t} e^{y(t)}$""),	(t, y, t, r""$\dfrac{d y}{d t} x(t)e^{y(t)}$""),	(x, mul, x, r""$e^{y(t)}$""),	(y, exp, y, r""$x(t)e^{y(t)}$""),	(exp, mul, r""$e^{y(t)}$"", r""$x(t)$"")	]	demo_computational_graph(connections, title=r""$F(t) = x(t)\times e^{y(t)}$"", font_size=15, node_size=400)"
896,7_neural_networks_backpropagation.ipynb,107,markdown,slide,13,## Colab demo: computational graph for the universal approximator	Recall that the derivatives are:	$$	\dfrac{\partial l}{\partial w_k} = \dfrac{\partial}{\partial w_k}(y - h(x))^2 = \underbrace{2(y - h(x))}_{\frac{\partial l}{\partial h}} \cdot \dfrac{\partial h}{\partial w_k} = \underbrace{2(y - h(x))}_{\frac{\partial l}{\partial h}} \cdot \underbrace{g(a_k x + b_k)}_{\frac{\partial h}{\partial w_k}}	$$		$$	\dfrac{\partial l}{\partial a_k} = \dfrac{\partial}{\partial a_k}(y - h(x))^2 = \underbrace{2(y - h(x))}_{\frac{\partial l}{\partial h}} \cdot \dfrac{\partial h}{\partial a_k} = \underbrace{2(y - h(x))}_{\frac{\partial l}{\partial h}} \cdot \underbrace{w_k}_{\frac{\partial h}{\partial g}} \cdot \underbrace{g'(a_k x + b_k) \cdot x}_{\frac{\partial g(a_k x + b)}{\partial a_k}}	$$		$$	\dfrac{\partial l}{\partial b_k} = \dfrac{\partial}{\partial b_k}(y - h(x))^2 = \underbrace{2(y - h(x))}_{\frac{\partial l}{\partial h}} \cdot \dfrac{\partial h}{\partial b_k} = \underbrace{2(y - h(x))}_{\frac{\partial l}{\partial h}} \cdot \underbrace{w_k}_{\frac{\partial h}{\partial g}} \cdot \underbrace{g'(a_k x + b_k)}_{\frac{\partial g(a_k x + b_k)}{\partial b_k}}	$$
897,7_neural_networks_backpropagation.ipynb,108,code,-,1,"demo_universal_approximator(1, font_size=8, node_size=300)"
898,7_neural_networks_backpropagation.ipynb,109,code,-,2,"# exercise: analyze computational graph for K=2	demo_universal_approximator(2, font_size=8, node_size=300)"
899,7_neural_networks_backpropagation.ipynb,110,markdown,slide,2,# Layers. Forward/backward API	
900,7_neural_networks_backpropagation.ipynb,111,markdown,slide,3,"In practice, computations are grouped into functions.		There functions are called _layers_, and they have a special form:"
901,7_neural_networks_backpropagation.ipynb,112,markdown,slide,12,"$$	L_{g, \mathbf{W}, \mathbf{b}}(\mathbf{x}) = g \odot (\mathbf{W}\mathbf{x} + \mathbf{b})	$$	where	- $\mathbf{x}$ is the input vector with $N$ components,	- $\mathbf{W}$ is the matrix with $M$ rows and $N$ columns (_weight matrix_),	- $\mathbf{b}$ is the vector with $M$ components (_bias_),	- $g$ is a scalar function (like `sign` or `ReLU`),	- $g \odot \mathbf{v}$ means the _elementwise_ application of $g$ to $\mathbf{v}$.		**Question**: what is the size of the output?	"
902,7_neural_networks_backpropagation.ipynb,113,markdown,slide,6,Consider the universal approximator	$$	h(x) = \sum\limits_{1 \leq i \leq K} w_k g(a_k x + b_k)	$$	It can be represented as the composition of two layers:	
903,7_neural_networks_backpropagation.ipynb,114,markdown,slide,6,"- The first layer:	$$	L^{(1)}_{g, \mathbf{a}, \mathbf{b}}(x) = g \odot (\mathbf{a}x + \mathbf{b})	$$	where $\mathbf{a}, \mathbf{b}$ are vectors of size $K$.	"
904,7_neural_networks_backpropagation.ipynb,115,markdown,slide,7,- The second layer:	$$L^{(2)}_{\mathbf{w}}(\tilde{\mathbf{x}}) = \mathbb{1} \odot \mathbf{w}^T\tilde{\mathbf{x}}$$	where	- $\mathbf{w}$ is the vector of size $K$	- $\mathbf{w}^T$ is the matrix with $1$ row and $K$ columns	- $\mathbb{1}$ is the identity function.	
905,7_neural_networks_backpropagation.ipynb,116,markdown,slide,8,"So	$$	h(x) = \sum\limits_{1 \leq i \leq K} w_k g(a_k x + b_k)	$$	is equivalent to	$$h(x) = L^{(2)}_{\mathbf{w}}(L^{(1)}_{g, \mathbf{a}, \mathbf{b}}(x))$$	- The outermost layer $L^{(2)}_{\mathbf{w}}$ is called _output layer_.	- The inner layer $L^{(1)}_{g, \mathbf{a}, \mathbf{b}}$ is called _hidden layer_."
906,7_neural_networks_backpropagation.ipynb,117,markdown,slide,1,This representation allows to effectively compute gradients using backpropagation.
907,7_neural_networks_backpropagation.ipynb,118,markdown,slide,7,"## Exercise 3		Compute the derivative of function	$$	\mathrm{relu}(x) = \max(0, x)	$$	for $x > 0$ and $x < 0$."
908,7_neural_networks_backpropagation.ipynb,119,markdown,slide,1,## Colab demo: forward-backward API
909,7_neural_networks_backpropagation.ipynb,120,code,-,63,"import numpy as np		class Function:	""""""	Base class for functions g: ReLU, sign, identity, ...	""""""	def f(self, x):	# compute the function itself	raise NotImplementedError	def df(self, x):	# compute the gradient	raise NotImplementedError		class Identity(Function):	def f(self, x):	return x	def df(self, x):	return np.ones(x.shape)		class ReLU(Function):	def f(self, x):	return np.maximum(x, 0)	def df(self, x):	return np.heaviside(x, 0)		class Layer:	""""""	Layer is the function of form g(Wx + b)	It provides so-called ""forward-backward API"":	1. Forward pass: compute the value of the function and store local gradients	2. Backward pass: backpropagate gradiends	""""""	def __init__(self, W, b, g):	# store the parameters W, b and the function g	self.W = W	self.b = b	self.g = g		# store the information to compute gradients	self.x = self.g_gradient = None		def forward(self, x):	# In forward pass, inputs are known, so local gradients can be computed.	self.x = x	self.g_gradient = self.g.df(self.W @ x + self.b)  # this is the local gradient	# return g(Wx + b)	return self.g.f(self.W @ x + self.b)		def backward(self, grad):	# backward pass: x is the input, so d / dx (g(Wx + b)) = g' * W	dgdx = self.g_gradient * self.W	# chain rule	return dgdx.T @ grad		def db(self, grad):	# d / db (g(Wx + b)) = g'	dgdb = self.g_gradient	return dgdb * grad		def dW(self, grad):	# d / dW (g(Wx + b)) = g' * x	dgdW = self.g_gradient @ self.x.T	return dgdW * grad"
910,7_neural_networks_backpropagation.ipynb,121,code,-,32,"# sanity check: compute the gradients and estimate them numerically	def grad_f(f, x, delta=1e-5):	# this is how estimate the gradient of f at x	return (f(x + delta) - f(x - delta)) / (2 * delta)		# the universal approximator for scalar input with 5 components	N = 1  # input dimension	M = 5  # output dimension	W = np.ones((M, N))	b = np.zeros((M, 1))		# this is how the universal approximator is represented as the composition of layers	l1 = Layer(W, b, ReLU())	l2 = Layer(W.T, np.zeros((N, 1)), Identity())		# f(x) computes the universal approximator for x	def f(x):	return l2.forward(l1.forward(x))		for x in (-1, -0.1, 0.1, 1):	x = np.ones((N, 1)) * x	x1 = l1.forward(x)	x2 = l2.forward(x1)	# to compute the gradient using backpropagation, we should start with df / df = 1	grad0 = np.ones((N, 1))	# this is backpropagation	g2 = l2.backward(grad0)	g1 = l1.backward(g2)		# the result of backpropagation (the derivative) is stored in g1	# compare it with the gradient estimated numerically	print(""x = {}.\tGradients: backprop={}, estimated={}"".format(x, g1, grad_f(f, x)))"
911,7_neural_networks_backpropagation.ipynb,122,code,-,10,"def coeffs(l1, l2):	""""""	Helper function for visualization, you can ignore it	""""""	rv = {}	for i in range(K):	rv[""a""+str(i+1)] = l1.W[i].item()	rv[""b""+str(i+1)] = l1.b[i].item()	rv[""w""+str(i+1)] = l2.W[0][i].item()	return rv"
912,7_neural_networks_backpropagation.ipynb,123,code,-,54,"# fit the function f(x) = cosh(x) with the formula \sum_K g(a_k x + b_k) w_k	# K is a hyperparameter	K = 10		# initialize weights at random	import numpy as np	np.random.seed(0)	A = np.random.random((K, 1)) - 0.5	B = np.random.random((K, 1)) - 0.5	l1 = Layer(A, B, ReLU())		W = np.random.random((1, K)) - 0.5	l2 = Layer(W, np.zeros((1, 1)), Identity())		# store the initial coefficients for further comparison	coeffs_before = coeffs(l1, l2)		num_samples = 1000	X = np.linspace(-1, 2, num_samples)	Y = np.cosh(X)		# stochastic gradient descent	learning_rate = 0.05	num_iterations = 10000		for t in range(num_iterations):	# decaying learning rate	lr = learning_rate / np.sqrt(t + 1)	# pick a random sample	idx = np.random.choice(range(num_samples))	x = X[idx]	y = Y[idx]		# compute the approximation	x1 = l1.forward(np.array([[x]]))	h = l2.forward(x1)		# the error is (y - h)^2, so the derivative of the loss function	# d / dh ((y - h)^2) = 2 * (h - y)	# backpropagate this derivative	loss_gradient = 2 * (h - y)		# update the output layer	l2.W -= lr * l2.dW(loss_gradient)	# update the hidden layer	g1 = l2.backward(loss_gradient)	l1.W -= lr * l1.dW(g1)	l1.b -= lr * l1.db(g1)		# we can compute d/dx, but we don't need it since we don't update x	dx = l1.backward(g1)		# save the resulting coefficients	coeffs_after = coeffs(l1, l2)"
913,7_neural_networks_backpropagation.ipynb,124,code,-,2,"# this is the approximator with initial weights	demo_function_approximation(num_functions=K, static=True, default_transform=""relu"", **coeffs_before)"
914,7_neural_networks_backpropagation.ipynb,125,code,-,2,"# this is the approximator after training	demo_function_approximation(num_functions=K, static=True, default_transform=""relu"", **coeffs_after)"
915,7_neural_networks_backpropagation.ipynb,126,markdown,slide,3,# XOR problem: add more layers		_Classification_ is also a function approximation problem (for functions with finite number of values).
916,7_neural_networks_backpropagation.ipynb,127,markdown,slide,4,"Consider the function ""exclusive OR"" (XOR):	$$	\mathrm{XOR}(x, y) = \begin{cases}1, & x \cdot y < 0\\-1,&\text{otherwise}\end{cases}	$$"
917,7_neural_networks_backpropagation.ipynb,128,code,slide,3,"import numpy as np	f_xor = lambda x, y: -np.sign(x*y)	demo_2d_classification(f_xor, title=r""$\mathrm{XOR}(x, y) = -\mathrm{sign}(x \cdot y)$"")"
918,7_neural_networks_backpropagation.ipynb,129,markdown,slide,7,"$\mathrm{XOR}$ function is easily approximated with **two hidden layers**.		**Idea**:	- The first hidden layer computes functions $\mathrm{OR}(x, y)$ and $\mathrm{AND}(x, y)$.	- Compute $$\mathrm{XOR}(x, y) = \mathrm{sign}(\mathrm{OR}(x, y) - \mathrm{AND}(x, y))$$		In other words, **the second layer computes features for the first layer**."
919,7_neural_networks_backpropagation.ipynb,130,code,slide,2,"f_true_and = lambda x, y: (x > 0) * (y > 0)	demo_2d_classification(f_true_and, title=r""$\mathrm{AND}(x, y)$"")"
920,7_neural_networks_backpropagation.ipynb,131,code,slide,2,"f_true_or = lambda x, y: (x > 0) + (y > 0) - 1	demo_2d_classification(f_true_or, title=r""$\mathrm{OR}(x, y)$"")"
921,7_neural_networks_backpropagation.ipynb,132,markdown,slide,1,Start with the function $\mathrm{sign}(x) + \mathrm{sign}(y)$:
922,7_neural_networks_backpropagation.ipynb,133,code,slide,2,"f = lambda x, y: np.sign(x) + np.sign(y)	demo_2d_classification(f, show_zero=True, title=r""$\mathrm{sign}(x) + \mathrm{sign}(y)$"")"
923,7_neural_networks_backpropagation.ipynb,134,markdown,slide,1,"If we shift all the values down by 1, only one quarter is positive:"
924,7_neural_networks_backpropagation.ipynb,135,code,slide,2,"f_shifted_down = lambda x, y: np.sign(x) + np.sign(y) - 1	demo_2d_classification(f_shifted_down, show_zero=True, title=r""$\mathrm{sign}(x) + \mathrm{sign}(y) - 1$"")"
925,7_neural_networks_backpropagation.ipynb,136,markdown,slide,2,"Taking sign, we obtain $\mathrm{AND}(x, y)$ function:	"
926,7_neural_networks_backpropagation.ipynb,137,code,slide,2,"f_and = lambda x, y: np.sign(np.sign(x) + np.sign(y) - 1)	demo_2d_classification(f_and, title=r""$\mathrm{sign}(\mathrm{sign}(x) + \mathrm{sign}(y) - 1)$"")"
927,7_neural_networks_backpropagation.ipynb,138,markdown,slide,1,"Similarly, we obtain the function $\mathrm{OR}(x, y)$ by shifting up and taking sign:"
928,7_neural_networks_backpropagation.ipynb,139,code,slide,2,"f_or = lambda x, y: np.sign(np.sign(x) + np.sign(y) + 1)	demo_2d_classification(f_or, title=r""$\mathrm{sign}(\mathrm{sign}(x) + \mathrm{sign}(y) + 1)$"")"
929,7_neural_networks_backpropagation.ipynb,140,markdown,slide,1,"Finally, we get $\mathrm{XOR}(x, y) = \mathrm{sign}(\mathrm{OR}(x, y) - \mathrm{AND}(x, y))$"
930,7_neural_networks_backpropagation.ipynb,141,code,slide,2,"approx_f_xor = lambda x, y: np.sign(f_or(x, y) - f_and(x, y))	demo_2d_classification(approx_f_xor, title=r""$\mathrm{sign}(\mathrm{OR}(x, y) - \mathrm{AND}(x, y))$"")"
931,7_neural_networks_backpropagation.ipynb,142,code,slide,49,"step_x = ""step_x""	step_y = ""step_y""	plus_1 = ""plus_1""	inc_1 = ""inc_1""	dec_1 = ""dec_1""	step_and = ""step_and""	step_or = ""step_or""	minus_1 = ""minus_1""	step_xor = ""step_xor""		plus_label = r""$+$""	step_label = r""$\mathrm{sign}$""	labels = {	step_x: step_label,	step_y: step_label,	plus_1: plus_label,	inc_1: plus_label,	dec_1: plus_label,	step_and: step_label,	step_or: step_label,	minus_1: r""$-$"",	step_xor: step_label,	}	connections = [	(""x"", step_x, r""$x$"", """"),	(""y"", step_y, r""$y$"", """"),	(step_x, plus_1, r""$\mathrm{sign}(x)$"", """"),	(step_y, plus_1, r""$\mathrm{sign}(y)$"", """"),	(r""$+1$"", inc_1, r""$+1$"", """"),	(plus_1, inc_1, r""$\mathrm{sign}(x) + \mathrm{sign}(y)$"", """"),	(r""$-1$"", dec_1, r""$-1$"", """"),	(plus_1, dec_1, r""$\mathrm{sign}(x) + \mathrm{sign}(y)$"", """"),	(inc_1, step_or, r""$\mathrm{sign}(x) + \mathrm{sign}(y) + 1$"", """"),	(dec_1, step_and, r""$\mathrm{sign}(x) + \mathrm{sign}(y) - 1$"", """"),	(step_or, minus_1, r""$\mathrm{OR}(x, y)$"", """"),	(step_and, minus_1, r""$\mathrm{AND}(x, y)$"", """"),	(minus_1, step_xor, r""$\mathrm{OR}(x, y) - \mathrm{AND}(x, y)$"", """"),	]	demo_computational_graph(	connections,	title=r""$\mathrm{XOR}(x, y)$"",	labels=labels,	backward_color=""w"",	figsize=(12, 8),	font_size=11,	scale_x=2.0,	static=True,	forward_idx=13	)"
932,7_neural_networks_backpropagation.ipynb,143,markdown,slide,1,# Feedforward neural networks
933,7_neural_networks_backpropagation.ipynb,144,markdown,slide,1,Let's put it all together:
934,7_neural_networks_backpropagation.ipynb,145,markdown,slide,1,"- Any function can be approximated as a linear combinantion of nonlinear functions (""the universal approximator"")."
935,7_neural_networks_backpropagation.ipynb,146,markdown,slide,1,- It is convenient to represent this linear combination as composition of _layers_.
936,7_neural_networks_backpropagation.ipynb,147,markdown,slide,1,- Parameters of layers are adjusted via minimization of loss function using gradient descent.
937,7_neural_networks_backpropagation.ipynb,148,markdown,slide,1,- _Backpropagation_ algorithm is used to compute gradients.
938,7_neural_networks_backpropagation.ipynb,149,markdown,slide,2,- We can add more hidden layers: they extract features for next layers.	
939,7_neural_networks_backpropagation.ipynb,150,markdown,slide,1,**Definition**: _feedforward neural network_ is a composition of layers.
940,7_neural_networks_backpropagation.ipynb,151,markdown,slide,6,"Why is it called ""neural network""?	![alt text](https://upload.wikimedia.org/wikipedia/commons/4/44/Neuron3.png)		The simplest mathematical model of a neuron:	- Get a linear combination of inputs.	- The input signal ""activates"" the axon (Heaviside function: 0 or 1)."
941,7_neural_networks_backpropagation.ipynb,152,markdown,slide,3,Neural networks are	- powerful approximators	- **computationally efficient**
942,7_neural_networks_backpropagation.ipynb,153,markdown,slide,5,"Two types of operations:	- _Elementwise_ computation of nonlinearities	- Matrix addition and multipliction		These operations can be parallelized, which is especially effective on GPU."
943,7_neural_networks_backpropagation.ipynb,154,markdown,slide,5,"# PyTorch basics		In this course, we will use PyTorch to build and train neural networks.		The main feature of PyTorch is dynamic computational graph. It is especially convenient for text analysis because texts can have arbitrary length."
944,7_neural_networks_backpropagation.ipynb,155,markdown,slide,7,"## Tensor		Tensor is a multidimensional array (like `numpy.array`).		What is special about tensors in PyTorch:	- Tensor operations can be performed on GPU (we won't cover it yet).	- Tensors can store references to functions which compute them. Moreover, tensors store _gradients_ of these functions."
945,7_neural_networks_backpropagation.ipynb,156,code,slide,1,import torch
946,7_neural_networks_backpropagation.ipynb,157,code,slide,3,"# create 2-dimensional tensor x	x = torch.tensor([[1, 2, 3], [4, 5, 6]])	x"
947,7_neural_networks_backpropagation.ipynb,158,code,slide,2,# x contains 2 rows (first dimension) and 3 columns (second dimension)	x.size()
948,7_neural_networks_backpropagation.ipynb,159,code,slide,4,"# we can add two tensors together	x = torch.tensor([1, 2])	y = torch.tensor([3, 4])	x + y"
949,7_neural_networks_backpropagation.ipynb,160,code,slide,2,"# ""x + y"" is syntactic sugar for torch.add(x, y)	torch.add(x, y)"
950,7_neural_networks_backpropagation.ipynb,161,code,slide,4,"# pointwise multiplication	x = torch.tensor([1, 2])	y = torch.tensor([3, 4])	x * y"
951,7_neural_networks_backpropagation.ipynb,162,code,slide,2,"# again, ""x * y"" is syntactic sugar for torch.mul(x, y)	torch.mul(x, y)"
952,7_neural_networks_backpropagation.ipynb,163,code,slide,3,"# broadcasting: a scalar value is added to all values of 2-dimensional tensor	x = torch.tensor([[1, 2], [3, 4]])	x + 3"
953,7_neural_networks_backpropagation.ipynb,164,code,slide,6,"# broadcasting: add 1-dimensional tensor y to each row of x	x = torch.tensor([[1, 2], [3, 4]])	y = torch.tensor([-1, 1])	print(f""x = {x}"")	print(f""y = {y}"")	print(f""x + y = {x + y}"")"
954,7_neural_networks_backpropagation.ipynb,165,code,slide,6,"# broadcasting: add 2-dimensional tensor with one column y to each row of x	x = torch.tensor([[1, 2], [3, 4]])	y = torch.tensor([[-1], [1]])	print(f""x = {x}"")	print(f""y = {y}"")	print(f""x + y = {x + y}"")"
955,7_neural_networks_backpropagation.ipynb,166,code,slide,11,"# indexing and slicing		x = torch.tensor([[1, 2], [3, 4]])	print(f""x = {x}"")	# access the first column (index 0) of the second row (index 1)	print(f""x[1][0] = {x[1][0]}"")	# get a Python number instead of a tensor	print(f""x[1][0].item() = {x[1][0].item()}"")	# modify an element of a tensor	x[1][0] = 42	print(f""x = {x}"")"
956,7_neural_networks_backpropagation.ipynb,167,code,slide,7,"# sometimes we need to create 2-dimensional matrices from 1-dimensional arrays (and vice versa)	a = torch.tensor([1, 2, 3])	b = a.unsqueeze(0)  # assume that there is the dimension 0 (rows), and add this dimension	c = b.squeeze(0)  # the inverse operation for `unsqueeze`	print(f""a={a}"")	print(f""b={b}"")	print(f""c={c}"")"
957,7_neural_networks_backpropagation.ipynb,168,code,slide,6,"# matrix-vector product	W = torch.tensor([[1., 2.], [3., 4.]])	x = torch.tensor([1., 1.])	print(f""W = {W}"")	print(f""x = {x}"")	print(f""W * x = {torch.matmul(W, x)}"")"
958,7_neural_networks_backpropagation.ipynb,169,markdown,slide,1,## Gradients
959,7_neural_networks_backpropagation.ipynb,170,code,slide,5,"# if the flag `requres_grad` is set, a tensor starts tracking all operations on it	x = torch.tensor(3.0, requires_grad=True)	y = torch.tensor(2.0)	print(f""x = {x}"")	print(f""y = {y}"")"
960,7_neural_networks_backpropagation.ipynb,171,code,slide,5,"z = x * y	print(f""z = {z}"")	# note that z has the `grad_fn` attribute	# z.grad_fn is a function which computes the gradients of z wrt its inputs	print(f""z.grad_fn = {z.grad_fn}"")"
961,7_neural_networks_backpropagation.ipynb,172,code,slide,10,"# compute derivatives of z wrt all inputs that have `requres_grad` flag	# the method `.backward()` accepts the initial value for backpropagation	# in this case, it is dz/dz == 1.0	z.backward(torch.tensor(1.0))  # is equivalent to z.backward() since z is a scalar		# dz/dx is computed since g.requires_grad is True	# the gradient dz/dx is stored as the x.grad property	print(f""dz/dx = {x.grad}"")	# dz/dy is not computed since g.requires_grad is False	print(f""dz/dy = {y.grad}"")"
962,7_neural_networks_backpropagation.ipynb,173,markdown,slide,2,Let's look how PyTorch creates computational graphs	
